,anio,region,prov,mes,f_BIODIESEL
3823,2016,3,9,2,0
3824,2016,4,0,2,1
3825,2016,4,0,2,1
3826,2016,1,4,2,0
3827,2016,4,0,2,1
3828,2016,4,0,2,1
3829,2016,7,19,2,0
3830,2016,6,10,2,0
3831,2016,7,19,2,0
3832,2016,3,14,2,0
3833,2016,8,3,2,0
3834,2016,8,3,2,0
3835,2016,1,4,2,0
3836,2016,7,18,2,0
3837,2016,2,12,2,0
3838,2016,7,6,2,0
3839,2016,3,14,2,0
3840,2016,2,12,2,0
3841,2016,3,14,2,1
3842,2016,3,14,2,1
3843,2016,3,14,2,1
3844,2016,5,17,2,0
3845,2016,3,14,2,0
3846,2016,3,14,2,0
3847,2016,4,0,2,0
3848,2016,3,9,2,0
3849,2016,4,0,2,0
3850,2016,5,0,2,1
3851,2016,1,4,2,0
3852,2016,7,13,2,0
3853,2016,5,17,2,1
3854,2016,8,3,2,0
3855,2016,7,13,2,0
3856,2016,3,14,2,0
3857,2016,5,0,3,1
3858,2016,5,0,3,1
3859,2016,8,3,3,0
3860,2016,7,8,3,0
3861,2016,7,8,3,0
3862,2016,3,9,3,0
3863,2016,7,19,3,0
3864,2016,1,4,3,0
3865,2016,3,9,3,0
3866,2016,1,4,3,0
3867,2016,1,4,3,0
3868,2016,2,12,3,0
3869,2016,3,14,3,0
3870,2016,2,12,3,0
3871,2016,3,9,3,0
3872,2016,3,14,3,0
3873,2016,8,3,3,0
3874,2016,4,0,3,1
3875,2016,4,0,3,1
3876,2016,7,19,3,0
3877,2016,3,9,3,0
3878,2016,1,4,3,0
3879,2016,3,14,3,0
3880,2016,3,14,3,0
3881,2016,3,14,3,0
3882,2016,7,19,3,0
3883,2016,3,9,3,1
3884,2016,3,9,3,1
3885,2016,3,9,3,0
3886,2016,7,6,3,0
3887,2016,1,4,3,0
3888,2016,8,3,3,0
3889,2016,7,18,3,0
3890,2016,3,9,3,0
3891,2016,1,4,3,0
3892,2016,0,0,3,0
3893,2016,0,0,3,0
3894,2016,3,9,3,0
3895,2016,4,0,3,1
3896,2016,4,0,3,1
3897,2016,1,4,3,0
3898,2016,4,0,3,1
3899,2016,4,0,3,1
3900,2016,7,19,3,0
3901,2016,6,10,3,0
3902,2016,7,19,3,0
3903,2016,3,14,3,0
3904,2016,8,3,3,0
3905,2016,8,3,3,0
3906,2016,1,4,3,0
3907,2016,7,18,3,0
3908,2016,2,12,3,0
3909,2016,7,6,3,0
3910,2016,3,14,3,0
3911,2016,2,12,3,0
3912,2016,3,14,3,1
3913,2016,3,14,3,1
3914,2016,3,14,3,1
3915,2016,5,17,3,0
3916,2016,3,14,3,0
3917,2016,3,14,3,0
3918,2016,4,0,3,0
3919,2016,3,9,3,0
3920,2016,4,0,3,0
3921,2016,5,0,3,1
3922,2016,1,4,3,0
3923,2016,7,13,3,0
3924,2016,5,17,3,1
3925,2016,8,3,3,0
3926,2016,7,13,3,0
3927,2016,3,14,3,0
3928,2016,5,0,4,1
3929,2016,5,0,4,1
3930,2016,8,3,4,0
3931,2016,7,8,4,0
3932,2016,7,8,4,0
3933,2016,3,9,4,0
3934,2016,7,19,4,0
3935,2016,1,4,4,0
3936,2016,3,9,4,0
3937,2016,1,4,4,0
3938,2016,1,4,4,0
3939,2016,2,12,4,0
3940,2016,3,14,4,0
3941,2016,2,12,4,0
3942,2016,3,9,4,0
3943,2016,3,14,4,0
3944,2016,8,3,4,0
3945,2016,4,0,4,1
3946,2016,4,0,4,1
3947,2016,7,19,4,0
3948,2016,3,9,4,0
3949,2016,1,4,4,0
3950,2016,3,14,4,0
3951,2016,3,14,4,0
3952,2016,3,14,4,0
3953,2016,7,19,4,0
3954,2016,3,9,4,1
3955,2016,3,9,4,1
3956,2016,3,9,4,0
3957,2016,7,6,4,0
3958,2016,1,4,4,0
3959,2016,8,3,4,0
3960,2016,7,18,4,0
3961,2016,3,9,4,0
3962,2016,1,4,4,0
3963,2016,0,0,4,0
3964,2016,0,0,4,0
3965,2016,3,9,4,0
3966,2016,4,0,4,1
3967,2016,4,0,4,1
3968,2016,1,4,4,0
3969,2016,4,0,4,1
3970,2016,4,0,4,1
3971,2016,7,19,4,0
3972,2016,6,10,4,0
3973,2016,7,19,4,0
3974,2016,3,14,4,0
3975,2016,8,3,4,0
3976,2016,8,3,4,0
3977,2016,1,4,4,0
3978,2016,7,18,4,0
3979,2016,2,12,4,0
3980,2016,7,6,4,0
3981,2016,3,14,4,0
3982,2016,2,12,4,0
3983,2016,3,14,4,1
3984,2016,3,14,4,1
3985,2016,3,14,4,1
3986,2016,5,17,4,0
3987,2016,3,14,4,0
3988,2016,3,14,4,0
3989,2016,4,0,4,0
3990,2016,3,9,4,0
3991,2016,4,0,4,0
3992,2016,5,0,4,1
3993,2016,1,4,4,0
3994,2016,7,13,4,0
3995,2016,5,17,4,1
3996,2016,8,3,4,0
3997,2016,7,13,4,0
3998,2016,3,14,4,0
3999,2016,5,0,5,1
4000,2016,5,0,5,1
4001,2016,8,3,5,0
4002,2016,7,8,5,0
4003,2016,7,8,5,0
4004,2016,3,9,5,0
4005,2016,7,19,5,0
4006,2016,1,4,5,0
4007,2016,3,9,5,0
4008,2016,1,4,5,0
4009,2016,1,4,5,0
4010,2016,2,12,5,0
4011,2016,3,14,5,0
4012,2016,2,12,5,0
4013,2016,3,9,5,0
4014,2016,3,14,5,0
4015,2016,8,3,5,0
4016,2016,4,0,5,1
4017,2016,4,0,5,1
4018,2016,7,19,5,0
4019,2016,3,9,5,0
4020,2016,1,4,5,0
4021,2016,3,14,5,0
4022,2016,3,14,5,0
4023,2016,3,14,5,0
4024,2016,7,19,5,0
4025,2016,3,9,5,1
4026,2016,3,9,5,1
4027,2016,3,9,5,0
4028,2016,7,6,5,0
4029,2016,1,4,5,0
4030,2016,8,3,5,0
4031,2016,7,18,5,0
4032,2016,3,9,5,0
4033,2016,1,4,5,0
4034,2016,0,0,5,0
4035,2016,0,0,5,0
4036,2016,3,9,5,0
4037,2016,4,0,5,1
4038,2016,4,0,5,1
4039,2016,1,4,5,0
4040,2016,4,0,5,1
4041,2016,4,0,5,1
4042,2016,7,19,5,0
4043,2016,6,10,5,0
4044,2016,7,19,5,0
4045,2016,3,14,5,0
4046,2016,8,3,5,0
4047,2016,8,3,5,0
4048,2016,1,4,5,0
4049,2016,7,18,5,0
4050,2016,2,12,5,0
4051,2016,7,6,5,0
4052,2016,3,14,5,0
4053,2016,2,12,5,0
4054,2016,3,14,5,1
4055,2016,3,14,5,1
4056,2016,3,14,5,1
4057,2016,5,17,5,0
4058,2016,3,14,5,0
4059,2016,3,14,5,0
4060,2016,4,0,5,0
4061,2016,3,9,5,0
4062,2016,4,0,5,0
4063,2016,5,0,5,1
4064,2016,1,4,5,0
4065,2016,7,13,5,0
4066,2016,5,17,5,1
4067,2016,8,3,5,0
4068,2016,7,13,5,0
4069,2016,3,14,5,0
4070,2016,5,0,6,1
4071,2016,5,0,6,1
4072,2016,8,3,6,0
4073,2016,7,8,6,0
4074,2016,7,8,6,0
4075,2016,3,9,6,0
4076,2016,7,19,6,0
4077,2016,1,4,6,0
4078,2016,3,9,6,0
4079,2016,1,4,6,0
4080,2016,1,4,6,0
4081,2016,2,12,6,0
4082,2016,3,14,6,0
4083,2016,2,12,6,0
4084,2016,3,9,6,0
4085,2016,3,14,6,0
4086,2016,8,3,6,0
4087,2016,4,0,6,1
4088,2016,4,0,6,1
4089,2016,7,19,6,0
4090,2016,3,9,6,0
4091,2016,1,4,6,0
4092,2016,3,14,6,0
4093,2016,3,14,6,0
4094,2016,3,14,6,0
4095,2016,7,19,6,0
4096,2016,3,9,6,1
4097,2016,3,9,6,1
4098,2016,3,9,6,0
4099,2016,7,6,6,0
4100,2016,1,4,6,0
4101,2016,8,3,6,0
4102,2016,7,18,6,0
4103,2016,3,9,6,0
4104,2016,1,4,6,0
4105,2016,0,0,6,0
4106,2016,0,0,6,0
4107,2016,3,9,6,0
4108,2016,4,0,6,1
4109,2016,4,0,6,1
4110,2016,1,4,6,0
4111,2016,4,0,6,1
4112,2016,4,0,6,1
4113,2016,7,19,6,0
4114,2016,6,10,6,0
4115,2016,7,19,6,0
4116,2016,3,14,6,0
4117,2016,8,3,6,0
4118,2016,8,3,6,0
4119,2016,1,4,6,0
4120,2016,7,18,6,0
4121,2016,2,12,6,0
4122,2016,7,6,6,0
4123,2016,3,14,6,0
4124,2016,2,12,6,0
4125,2016,3,14,6,1
4126,2016,3,14,6,1
4127,2016,3,14,6,1
4128,2016,5,17,6,0
4129,2016,3,14,6,0
4130,2016,3,14,6,0
4131,2016,4,0,6,0
4132,2016,3,9,6,0
4133,2016,4,0,6,0
4134,2016,5,0,6,1
4135,2016,1,4,6,0
4136,2016,7,13,6,0
4137,2016,5,17,6,1
4138,2016,8,3,6,0
4139,2016,7,13,6,0
4140,2016,3,14,6,0
4141,2016,5,0,7,1
4142,2016,5,0,7,1
4143,2016,8,3,7,0
4144,2016,7,8,7,0
4145,2016,7,8,7,0
4146,2016,3,9,7,0
4147,2016,7,19,7,0
4148,2016,1,4,7,0
4149,2016,3,9,7,0
4150,2016,1,4,7,0
4151,2016,1,4,7,0
4152,2016,2,12,7,0
4153,2016,3,14,7,0
4154,2016,2,12,7,0
4155,2016,3,9,7,0
4156,2016,3,14,7,0
4157,2016,8,3,7,0
4158,2016,4,0,7,1
4159,2016,4,0,7,1
4160,2016,7,19,7,0
4161,2016,3,9,7,0
4162,2016,1,4,7,0
4163,2016,3,14,7,0
4164,2016,3,14,7,0
4165,2016,3,14,7,0
4166,2016,7,19,7,0
4167,2016,3,9,7,1
4168,2016,3,9,7,1
4169,2016,3,9,7,0
4170,2016,7,6,7,0
4171,2016,1,4,7,0
4172,2016,8,3,7,0
4173,2016,7,18,7,0
4174,2016,3,9,7,0
4175,2016,1,4,7,0
4176,2016,0,0,7,0
4177,2016,0,0,7,0
4178,2016,3,9,7,0
4179,2016,4,0,7,1
4180,2016,4,0,7,1
4181,2016,1,4,7,0
4182,2016,4,0,7,1
4183,2016,4,0,7,1
4184,2016,7,19,7,0
4185,2016,6,10,7,0
4186,2016,7,19,7,0
4187,2016,3,14,7,0
4188,2016,8,3,7,0
4189,2016,8,3,7,0
4190,2016,1,4,7,0
4191,2016,7,18,7,0
4192,2016,2,12,7,0
4193,2016,7,6,7,0
4194,2016,3,14,7,0
4195,2016,2,12,7,0
4196,2016,3,14,7,1
4197,2016,3,14,7,1
4198,2016,3,14,7,1
4199,2016,5,17,7,0
4200,2016,3,14,7,0
4201,2016,3,14,7,0
4202,2016,4,0,7,0
4203,2016,3,9,7,0
4204,2016,4,0,7,0
4205,2016,5,0,7,1
4206,2016,1,4,7,0
4207,2016,7,13,7,0
4208,2016,5,17,7,1
4209,2016,8,3,7,0
4210,2016,7,13,7,0
4211,2016,3,14,7,0
4212,2016,5,0,8,1
4213,2016,5,0,8,1
4214,2016,8,3,8,0
4215,2016,7,8,8,0
4216,2016,7,8,8,0
4217,2016,3,9,8,0
4218,2016,7,19,8,0
4219,2016,1,4,8,0
4220,2016,3,9,8,0
4221,2016,1,4,8,0
4222,2016,1,4,8,0
4223,2016,2,12,8,0
4224,2016,3,14,8,0
4225,2016,2,12,8,0
4226,2016,3,9,8,0
4227,2016,3,14,8,0
4228,2016,8,3,8,0
4229,2016,4,0,8,1
4230,2016,4,0,8,1
4231,2016,7,19,8,0
4232,2016,3,9,8,0
4233,2016,1,4,8,0
4234,2016,3,14,8,0
4235,2016,3,14,8,0
4236,2016,3,14,8,0
4237,2016,7,19,8,0
4238,2016,3,9,8,1
4239,2016,3,9,8,1
4240,2016,3,9,8,0
4241,2016,7,6,8,0
4242,2016,1,4,8,0
4243,2016,8,3,8,0
4244,2016,7,18,8,0
4245,2016,3,9,8,0
4246,2016,1,4,8,0
4247,2016,0,0,8,0
4248,2016,0,0,8,0
4249,2016,3,9,8,0
4250,2016,4,0,8,1
4251,2016,4,0,8,1
4252,2016,1,4,8,0
4253,2016,4,0,8,1
4254,2016,4,0,8,1
4255,2016,7,19,8,0
4256,2016,6,10,8,0
4257,2016,7,19,8,0
4258,2016,3,14,8,0
4259,2016,8,3,8,0
4260,2016,8,3,8,0
4261,2016,1,4,8,0
4262,2016,7,18,8,0
4263,2016,2,12,8,0
4264,2016,7,6,8,0
4265,2016,3,14,8,0
4266,2016,2,12,8,0
4267,2016,3,14,8,1
4268,2016,3,14,8,1
4269,2016,3,14,8,1
4270,2016,5,17,8,0
4271,2016,3,14,8,0
4272,2016,3,14,8,0
4273,2016,4,0,8,0
4274,2016,3,9,8,0
4275,2016,4,0,8,0
4276,2016,5,0,8,1
4277,2016,1,4,8,0
4278,2016,7,13,8,0
4279,2016,5,17,8,1
4280,2016,8,3,8,0
4281,2016,7,13,8,0
4282,2016,3,14,8,0
4283,2016,5,0,9,1
4284,2016,5,0,9,1
4285,2016,8,3,9,0
4286,2016,7,8,9,0
4287,2016,7,8,9,0
4288,2016,3,9,9,0
4289,2016,7,19,9,0
4290,2016,1,4,9,0
4291,2016,3,9,9,0
4292,2016,1,4,9,0
4293,2016,1,4,9,0
4294,2016,2,12,9,0
4295,2016,3,14,9,0
4296,2016,2,12,9,0
4297,2016,3,9,9,0
4298,2016,3,14,9,0
4299,2016,8,3,9,0
4300,2016,4,0,9,1
4301,2016,4,0,9,1
4302,2016,7,19,9,0
4303,2016,3,9,9,0
4304,2016,1,4,9,0
4305,2016,3,14,9,0
4306,2016,3,14,9,0
4307,2016,3,14,9,0
4308,2016,7,19,9,0
4309,2016,3,9,9,1
4310,2016,3,9,9,1
4311,2016,3,9,9,0
4312,2016,7,6,9,0
4313,2016,1,4,9,0
4314,2016,8,3,9,0
4315,2016,7,18,9,0
4316,2016,3,9,9,0
4317,2016,1,4,9,0
4318,2016,0,0,9,0
4319,2016,0,0,9,0
4320,2016,3,9,9,0
4321,2016,4,0,9,1
4322,2016,4,0,9,1
4323,2016,1,4,9,0
4324,2016,4,0,9,1
4325,2016,4,0,9,1
4326,2016,7,19,9,0
4327,2016,6,10,9,0
4328,2016,7,19,9,0
4329,2016,3,14,9,0
4330,2016,8,3,9,0
4331,2016,8,3,9,0
4332,2016,1,4,9,0
4333,2016,7,18,9,0
4334,2016,2,12,9,0
4335,2016,7,6,9,0
4336,2016,3,14,9,0
4337,2016,2,12,9,0
4338,2016,3,14,9,1
4339,2016,3,14,9,1
4340,2016,3,14,9,1
4341,2016,5,17,9,0
4342,2016,3,14,9,0
4343,2016,3,14,9,0
4344,2016,4,0,9,0
4345,2016,3,9,9,0
4346,2016,4,0,9,0
4347,2016,5,0,9,1
4348,2016,1,4,9,0
4349,2016,7,13,9,0
4350,2016,5,17,9,1
4351,2016,8,3,9,0
4352,2016,7,13,9,0
4353,2016,3,14,9,0
4354,2016,5,0,10,1
4355,2016,5,0,10,1
4356,2016,8,3,10,0
4357,2016,7,8,10,0
4358,2016,7,8,10,0
4359,2016,3,9,10,0
4360,2016,7,19,10,0
4361,2016,1,4,10,0
4362,2016,3,9,10,0
4363,2016,1,4,10,0
4364,2016,1,4,10,0
4365,2016,2,12,10,0
4366,2016,3,14,10,0
4367,2016,2,12,10,0
4368,2016,3,9,10,0
4369,2016,3,14,10,0
4370,2016,8,3,10,0
4371,2016,4,0,10,1
4372,2016,4,0,10,1
4373,2016,7,19,10,0
4374,2016,3,9,10,0
4375,2016,1,4,10,0
4376,2016,3,14,10,0
4377,2016,3,14,10,0
4378,2016,3,14,10,0
4379,2016,7,19,10,0
4380,2016,3,9,10,1
4381,2016,3,9,10,1
4382,2016,3,9,10,0
4383,2016,7,6,10,0
4384,2016,1,4,10,0
4385,2016,8,3,10,0
4386,2016,7,18,10,0
4387,2016,3,9,10,0
4388,2016,1,4,10,0
4389,2016,0,0,10,0
4390,2016,0,0,10,0
4391,2016,3,9,10,0
4392,2016,4,0,10,1
4393,2016,4,0,10,1
4394,2016,1,4,10,0
4395,2016,4,0,10,1
4396,2016,4,0,10,1
4397,2016,7,19,10,0
4398,2016,6,10,10,0
4399,2016,7,19,10,0
4400,2016,3,14,10,0
4401,2016,8,3,10,0
4402,2016,8,3,10,0
4403,2016,1,4,10,0
4404,2016,7,18,10,0
4405,2016,2,12,10,0
4406,2016,7,6,10,0
4407,2016,3,14,10,0
4408,2016,2,12,10,0
4409,2016,3,14,10,1
4410,2016,3,14,10,1
4411,2016,3,14,10,1
4412,2016,5,17,10,0
4413,2016,3,14,10,0
4414,2016,3,14,10,0
4415,2016,4,0,10,0
4416,2016,3,9,10,0
4417,2016,4,0,10,0
4418,2016,5,0,10,1
4419,2016,1,4,10,0
4420,2016,7,13,10,0
4421,2016,5,17,10,1
4422,2016,8,3,10,0
4423,2016,7,13,10,0
4424,2016,3,14,10,0
4425,2016,5,0,11,1
4426,2016,5,0,11,1
4427,2016,8,3,11,0
4428,2016,7,8,11,0
4429,2016,7,8,11,0
4430,2016,3,9,11,0
4431,2016,7,19,11,0
4432,2016,1,4,11,0
4433,2016,3,9,11,0
4434,2016,1,4,11,0
4435,2016,1,4,11,0
4436,2016,2,12,11,0
4437,2016,3,14,11,0
4438,2016,2,12,11,0
4439,2016,3,9,11,0
4440,2016,3,14,11,0
4441,2016,8,3,11,0
4442,2016,4,0,11,1
4443,2016,4,0,11,1
4444,2016,7,19,11,0
4445,2016,3,9,11,0
4446,2016,1,4,11,0
4447,2016,3,14,11,0
4448,2016,3,14,11,0
4449,2016,3,14,11,0
4450,2016,7,19,11,0
4451,2016,3,9,11,1
4452,2016,3,9,11,1
4453,2016,3,9,11,0
4454,2016,7,6,11,0
4455,2016,1,4,11,0
4456,2016,8,3,11,0
4457,2016,7,18,11,0
4458,2016,3,9,11,0
4459,2016,1,4,11,0
4460,2016,0,0,11,0
4461,2016,0,0,11,0
4462,2016,3,9,11,0
4463,2016,4,0,11,1
4464,2016,4,0,11,1
4465,2016,1,4,11,0
4466,2016,4,0,11,1
4467,2016,4,0,11,1
4468,2016,7,19,11,0
4469,2016,6,10,11,0
4470,2016,7,19,11,0
4471,2016,3,14,11,0
4472,2016,8,3,11,0
4473,2016,8,3,11,0
4474,2016,1,4,11,0
4475,2016,7,18,11,0
4476,2016,2,12,11,0
4477,2016,7,6,11,0
4478,2016,3,14,11,0
4479,2016,2,12,11,0
4480,2016,3,14,11,1
4481,2016,3,14,11,1
4482,2016,3,14,11,1
4483,2016,5,17,11,0
4484,2016,3,14,11,0
4485,2016,3,14,11,0
4486,2016,4,0,11,0
4487,2016,3,9,11,0
4488,2016,4,0,11,0
4489,2016,5,0,11,1
4490,2016,1,4,11,0
4491,2016,7,13,11,0
4492,2016,5,17,11,1
4493,2016,8,3,11,0
4494,2016,7,13,11,0
4495,2016,3,14,11,0
4496,2016,5,0,12,1
4497,2016,5,0,12,1
4498,2016,8,3,12,0
4499,2016,7,8,12,0
4500,2016,7,8,12,0
4501,2016,3,9,12,0
4502,2016,7,19,12,0
4503,2016,1,4,12,0
4504,2016,3,9,12,0
4505,2016,1,4,12,0
4506,2016,1,4,12,0
4507,2016,2,12,12,0
4508,2016,3,14,12,0
4509,2016,2,12,12,0
4510,2016,3,9,12,0
4511,2016,3,14,12,0
4512,2016,8,3,12,0
4513,2016,4,0,12,1
4514,2016,4,0,12,1
4515,2016,7,19,12,0
4516,2016,3,9,12,0
4517,2016,1,4,12,0
4518,2016,3,14,12,0
4519,2016,3,14,12,0
4520,2016,3,14,12,0
4521,2016,7,19,12,0
4522,2016,3,9,12,1
4523,2016,3,9,12,1
4524,2016,3,9,12,0
4525,2016,7,6,12,0
4526,2016,1,4,12,0
4527,2016,8,3,12,0
4528,2016,7,18,12,0
4529,2016,3,9,12,0
4530,2016,1,4,12,0
4531,2016,0,0,12,0
4532,2016,0,0,12,0
4533,2016,3,9,12,0
4534,2016,4,0,12,1
4535,2016,4,0,12,1
4536,2016,1,4,12,0
4537,2016,4,0,12,1
4538,2016,4,0,12,1
4539,2016,7,19,12,0
4540,2016,6,10,12,0
4541,2016,7,19,12,0
4542,2016,3,14,12,0
4543,2016,8,3,12,0
4544,2016,8,3,12,0
4545,2016,1,4,12,0
4546,2016,7,18,12,0
4547,2016,2,12,12,0
4548,2016,7,6,12,0
4549,2016,3,14,12,0
4550,2016,2,12,12,0
4551,2016,3,14,12,1
4552,2016,3,14,12,1
4553,2016,3,14,12,1
4554,2016,5,17,12,0
4555,2016,3,14,12,0
4556,2016,3,14,12,0
4557,2016,4,0,12,0
4558,2016,3,9,12,0
4559,2016,4,0,12,0
4560,2016,5,0,12,1
4561,2016,1,4,12,0
4562,2016,7,13,12,0
4563,2016,5,17,12,1
4564,2016,8,3,12,0
4565,2016,7,13,12,0
4566,2016,3,14,12,0
4567,2017,5,0,1,1
4568,2017,5,0,1,1
4569,2017,8,3,1,0
4570,2017,7,8,1,0
4571,2017,7,8,1,0
4572,2017,3,9,1,0
4573,2017,7,19,1,0
4574,2017,1,4,1,0
4575,2017,3,9,1,0
4576,2017,1,4,1,0
4577,2017,1,4,1,0
4578,2017,2,12,1,0
4579,2017,3,14,1,0
4580,2017,2,12,1,0
4581,2017,3,9,1,0
4582,2017,3,14,1,0
4583,2017,8,3,1,0
4584,2017,4,0,1,1
4585,2017,4,0,1,1
4586,2017,7,19,1,0
4587,2017,3,9,1,0
4588,2017,1,4,1,0
4589,2017,3,14,1,0
4590,2017,3,14,1,0
4591,2017,3,14,1,0
4592,2017,7,19,1,0
4593,2017,7,18,1,0
4594,2017,3,9,1,1
4595,2017,3,9,1,1
4596,2017,3,9,1,0
4597,2017,7,6,1,0
4598,2017,1,4,1,0
4599,2017,8,3,1,0
4600,2017,7,18,1,0
4601,2017,3,9,1,0
4602,2017,1,4,1,0
4603,2017,0,0,1,0
4604,2017,0,0,1,0
4605,2017,3,9,1,0
4606,2017,4,0,1,1
4607,2017,4,0,1,1
4608,2017,1,4,1,0
4609,2017,4,0,1,1
4610,2017,4,0,1,1
4611,2017,7,19,1,0
4612,2017,6,10,1,0
4613,2017,7,19,1,0
4614,2017,3,14,1,0
4615,2017,8,3,1,0
4616,2017,8,3,1,0
4617,2017,1,4,1,0
4618,2017,7,18,1,0
4619,2017,2,12,1,0
4620,2017,7,6,1,0
4621,2017,3,14,1,0
4622,2017,2,12,1,0
4623,2017,3,14,1,1
4624,2017,3,14,1,1
4625,2017,3,14,1,1
4626,2017,5,17,1,0
4627,2017,3,14,1,0
4628,2017,3,14,1,0
4629,2017,4,0,1,0
4630,2017,3,9,1,0
4631,2017,4,0,1,0
4632,2017,5,0,1,1
4633,2017,1,4,1,0
4634,2017,7,13,1,0
4635,2017,5,17,1,1
4636,2017,8,3,1,0
4637,2017,7,13,1,0
4638,2017,3,14,1,0
4639,2017,5,0,2,1
4640,2017,5,0,2,1
4641,2017,8,3,2,0
4642,2017,7,8,2,0
4643,2017,7,8,2,0
4644,2017,3,9,2,0
4645,2017,7,19,2,0
4646,2017,1,4,2,0
4647,2017,3,9,2,0
4648,2017,1,4,2,0
4649,2017,1,4,2,0
4650,2017,2,12,2,0
4651,2017,3,14,2,0
4652,2017,2,12,2,0
4653,2017,3,9,2,0
4654,2017,3,14,2,0
4655,2017,8,3,2,0
4656,2017,4,0,2,1
4657,2017,4,0,2,1
4658,2017,7,19,2,0
4659,2017,3,9,2,0
4660,2017,1,4,2,0
4661,2017,3,14,2,0
4662,2017,3,14,2,0
4663,2017,3,14,2,0
4664,2017,7,19,2,0
4665,2017,7,18,2,0
4666,2017,3,9,2,1
4667,2017,3,9,2,1
4668,2017,3,9,2,0
4669,2017,7,6,2,0
4670,2017,1,4,2,0
4671,2017,8,3,2,0
4672,2017,7,18,2,0
4673,2017,3,9,2,0
4674,2017,1,4,2,0
4675,2017,0,0,2,0
4676,2017,0,0,2,0
4677,2017,3,9,2,0
4678,2017,4,0,2,1
4679,2017,4,0,2,1
4680,2017,1,4,2,0
4681,2017,4,0,2,1
4682,2017,4,0,2,1
4683,2017,7,19,2,0
4684,2017,6,10,2,0
4685,2017,7,19,2,0
4686,2017,3,14,2,0
4687,2017,8,3,2,0
4688,2017,8,3,2,0
4689,2017,1,4,2,0
4690,2017,7,18,2,0
4691,2017,2,12,2,0
4692,2017,7,6,2,0
4693,2017,3,14,2,0
4694,2017,2,12,2,0
4695,2017,3,14,2,1
4696,2017,3,14,2,1
4697,2017,3,14,2,1
4698,2017,5,17,2,0
4699,2017,3,14,2,0
4700,2017,3,14,2,0
4701,2017,4,0,2,0
4702,2017,3,9,2,0
4703,2017,4,0,2,0
4704,2017,5,0,2,1
4705,2017,1,4,2,0
4706,2017,7,13,2,0
4707,2017,5,17,2,1
4708,2017,8,3,2,0
4709,2017,7,13,2,0
4710,2017,3,14,2,0
4711,2017,5,0,3,1
4712,2017,5,0,3,1
4713,2017,8,3,3,0
4714,2017,7,8,3,0
4715,2017,7,8,3,0
4716,2017,3,9,3,0
4717,2017,7,19,3,0
4718,2017,1,4,3,0
4719,2017,3,9,3,0
4720,2017,1,4,3,0
4721,2017,1,4,3,0
4722,2017,2,12,3,0
4723,2017,3,14,3,0
4724,2017,2,12,3,0
4725,2017,3,9,3,0
4726,2017,3,14,3,0
4727,2017,8,3,3,0
4728,2017,4,0,3,1
4729,2017,4,0,3,1
4730,2017,7,19,3,0
4731,2017,3,9,3,0
4732,2017,1,4,3,0
4733,2017,3,14,3,0
4734,2017,3,14,3,0
4735,2017,3,14,3,0
4736,2017,7,19,3,0
4737,2017,7,18,3,0
4738,2017,3,9,3,1
4739,2017,3,9,3,1
4740,2017,3,9,3,0
4741,2017,7,6,3,0
4742,2017,1,4,3,0
4743,2017,8,3,3,0
4744,2017,7,18,3,0
4745,2017,3,9,3,0
4746,2017,1,4,3,0
4747,2017,0,0,3,0
4748,2017,0,0,3,0
4749,2017,3,9,3,0
4750,2017,4,0,3,1
4751,2017,4,0,3,1
4752,2017,1,4,3,0
4753,2017,4,0,3,1
4754,2017,4,0,3,1
4755,2017,7,19,3,0
4756,2017,6,10,3,0
4757,2017,7,19,3,0
4758,2017,3,14,3,0
4759,2017,8,3,3,0
4760,2017,8,3,3,0
4761,2017,1,4,3,0
4762,2017,7,18,3,0
4763,2017,2,12,3,0
4764,2017,7,6,3,0
4765,2017,3,14,3,0
4766,2017,2,12,3,0
4767,2017,3,14,3,1
4768,2017,3,14,3,1
4769,2017,3,14,3,1
4770,2017,5,17,3,0
4771,2017,3,14,3,0
4772,2017,3,14,3,0
4773,2017,4,0,3,0
4774,2017,3,9,3,0
4775,2017,4,0,3,0
4776,2017,5,0,3,1
4777,2017,1,4,3,0
4778,2017,7,13,3,0
4779,2017,5,17,3,1
4780,2017,8,3,3,0
4781,2017,7,13,3,0
4782,2017,3,14,3,0
4783,2017,5,0,4,1
4784,2017,5,0,4,1
4785,2017,8,3,4,0
4786,2017,7,8,4,0
4787,2017,7,8,4,0
4788,2017,3,9,4,0
4789,2017,7,19,4,0
4790,2017,1,4,4,0
4791,2017,3,9,4,0
4792,2017,1,4,4,0
4793,2017,1,4,4,0
4794,2017,2,12,4,0
4795,2017,3,14,4,0
4796,2017,2,12,4,0
4797,2017,3,9,4,0
4798,2017,3,14,4,0
4799,2017,8,3,4,0
4800,2017,4,0,4,1
4801,2017,4,0,4,1
4802,2017,7,19,4,0
4803,2017,3,9,4,0
4804,2017,1,4,4,0
4805,2017,3,14,4,0
4806,2017,3,14,4,0
4807,2017,3,14,4,0
4808,2017,7,19,4,0
4809,2017,7,18,4,0
4810,2017,3,9,4,1
4811,2017,3,9,4,1
4812,2017,3,9,4,0
4813,2017,7,6,4,0
4814,2017,1,4,4,0
4815,2017,8,3,4,0
4816,2017,7,18,4,0
4817,2017,3,9,4,0
4818,2017,1,4,4,0
4819,2017,0,0,4,0
4820,2017,0,0,4,0
